Rossz,Szomszedos,Marc. 3--5.,Marc. 10--12.,Marc. 17--19.,Marc. 24--26.,Marc. 31. -- apr. 2.,Tavaszi szunet,apr. 21--23.,apr. 28. -- maj. 1.,Maj. 5--7.,Maj. 12--14.,Maj. 19--21.,Maj. 26--28.,Jun. 3--5.,Jun. 10--12.,Jun. 16--18.,Jun. 23--25.
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,Medve,Bebe,,,Okapi,
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,,Medve,Bebe,,Okapi,
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,Medve,,,Bebe,Okapi,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,Monguz,Medve,Bebe,,,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,Monguz,Okapi,,Medve,,,
6,3,,,,Beluga,Ka,,,Lemur,,Monguz,Okapi,Medve,,Bebe,,
6,3,,,,Beluga,Ka,,,Lemur,,Monguz,Okapi,,Medve,Bebe,,
6,3,,,,Beluga,Ka,,,Lemur,,Monguz,Medve,Okapi,,Bebe,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,Monguz,Medve,,,,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,Monguz,Medve,Bebe,,,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,Monguz,Medve,,,Bebe,Okapi,
6,3,Bebe,Okapi,,Beluga,Ka,,,Lemur,,,Monguz,Medve,,,,
6,3,,Okapi,,Beluga,Ka,,Bebe,Lemur,,,Monguz,Medve,,,,
6,3,,Okapi,Medve,Beluga,Ka,,,Lemur,,,Monguz,,Bebe,,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,Okapi,,Monguz,,Medve,,,
6,3,,,,Beluga,Ka,,,Lemur,Okapi,,Monguz,Medve,,Bebe,,
6,3,,,,Beluga,Ka,,,Lemur,Okapi,,Monguz,,Medve,Bebe,,
6,3,Bebe,,,Beluga,Ka,,,Lemur,,,Monguz,Okapi,Medve,,,
6,3,,,,Beluga,Ka,,,Lemur,,,Monguz,Okapi,Medve,,Bebe,
6,3,,Bebe,Medve,Beluga,Ka,,,Lemur,,,Monguz,,,,Okapi,
6,3,,Medve,Bebe,Beluga,Ka,,,Lemur,,,Monguz,,,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,Lemur,,,Monguz,Medve,,,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,,Monguz,,Bebe,Medve,Okapi,
6,3,Bebe,Okapi,,Beluga,Ka,,,Lemur,,,Medve,Monguz,,,,
6,3,,Okapi,,Beluga,Ka,,Bebe,Lemur,,,Medve,Monguz,,,,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,,Bebe,Monguz,Medve,,,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,,,Monguz,Medve,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,Lemur,Okapi,,,Monguz,Medve,,,
6,3,,,,Beluga,Ka,,,Lemur,Okapi,,Medve,Monguz,,Bebe,,
6,3,Bebe,,,Beluga,Ka,,,Lemur,,,Okapi,Monguz,Medve,,,
6,3,,,,Beluga,Ka,,,Lemur,,,Okapi,Monguz,Medve,,Bebe,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,,Monguz,Medve,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,Lemur,,,Medve,Monguz,,,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,,Bebe,Monguz,Medve,,Okapi,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,,Bebe,Medve,Monguz,,,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,,,Medve,Monguz,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,Lemur,Okapi,,,Medve,Monguz,,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,Okapi,,Medve,,Monguz,,,
6,3,,,,Beluga,Ka,,,Lemur,Okapi,,Medve,,Monguz,Bebe,,
6,3,Bebe,,,Beluga,Ka,,,Lemur,,,Okapi,Medve,Monguz,,,
6,3,,Bebe,Medve,Beluga,Ka,,,Lemur,,,Okapi,,Monguz,,,
6,3,,Medve,Bebe,Beluga,Ka,,,Lemur,,,Okapi,,Monguz,,,
6,3,,Medve,,Beluga,Ka,,,Lemur,,,Okapi,Bebe,Monguz,,,
6,3,,,,Beluga,Ka,,,Lemur,,,Okapi,Medve,Monguz,,Bebe,
6,3,Bebe,,,Beluga,Ka,,,Lemur,,,Medve,Okapi,Monguz,,,
6,3,,,,Beluga,Ka,,,Lemur,,,Medve,Okapi,Monguz,,Bebe,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,,Medve,Monguz,,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,,Bebe,Medve,Monguz,,Okapi,
6,3,,Okapi,Bebe,Beluga,Ka,,,Lemur,,,Medve,,,Monguz,,
6,3,,Okapi,,Beluga,Ka,,,Lemur,,,,Medve,Bebe,Monguz,,
6,3,,,,Beluga,Ka,,,Lemur,Okapi,,Medve,,Bebe,Monguz,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Okapi,Medve,,Monguz,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Okapi,,Medve,Monguz,,
6,3,,Bebe,,Beluga,Ka,,,Lemur,,,,Okapi,Medve,Monguz,,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Medve,Okapi,,Monguz,,
6,3,,Bebe,,Beluga,Ka,,,Lemur,,,,,Medve,Monguz,Okapi,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Medve,,,Monguz,Okapi,
6,3,,,,Beluga,Ka,,,Lemur,,,Medve,Bebe,,Monguz,Okapi,
6,3,,Okapi,Bebe,Beluga,Ka,,,Lemur,,,Medve,,,,Monguz,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Okapi,Medve,,,Monguz,
6,3,,,,Beluga,Ka,,,Lemur,,,Okapi,Bebe,Medve,,Monguz,
6,3,,,,Beluga,Ka,,,Lemur,,,Okapi,Medve,,Bebe,Monguz,
6,3,,,,Beluga,Ka,,,Lemur,,,Okapi,,Medve,Bebe,Monguz,
6,3,,,Bebe,Beluga,Ka,,,Lemur,,,Medve,Okapi,,,Monguz,
6,3,,,,Beluga,Ka,,,Lemur,,,Medve,Okapi,,Bebe,Monguz,
6,3,,Bebe,,Beluga,Ka,,Monguz,Okapi,,Lemur,Medve,,,,,
6,3,,,,Beluga,Ka,,Monguz,Okapi,,Lemur,Medve,,Bebe,,,
6,3,,Okapi,,Beluga,Ka,,,Monguz,,Lemur,Medve,Bebe,,,,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,Lemur,Okapi,,Medve,,,
6,3,,,,Beluga,Ka,,,Monguz,,Lemur,Okapi,Medve,,Bebe,,
6,3,,,,Beluga,Ka,,,Monguz,,Lemur,Okapi,,Medve,Bebe,,
6,3,,,,Beluga,Ka,,,Monguz,,Lemur,Medve,Okapi,,Bebe,,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,Lemur,Medve,,,,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,Lemur,Medve,Bebe,,,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,Lemur,Medve,,,Bebe,Okapi,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,Lemur,Monguz,,Medve,,,
6,3,,,,Beluga,Ka,,,Okapi,,Lemur,Monguz,Medve,,Bebe,,
6,3,,,,Beluga,Ka,,,Okapi,,Lemur,Monguz,,Medve,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,,,Lemur,Monguz,Medve,,,Okapi,
6,3,,,,Beluga,Ka,,,Okapi,,Lemur,Medve,Monguz,,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,,,Lemur,Medve,Monguz,,,Okapi,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,Lemur,Medve,,Monguz,,,
6,3,,,,Beluga,Ka,,,Okapi,,Lemur,Medve,,Monguz,Bebe,,
6,3,,,,Beluga,Ka,,,Okapi,,Lemur,Medve,,Bebe,Monguz,,
6,3,,Bebe,,Beluga,Ka,,Monguz,Okapi,,,Lemur,Medve,,,,
6,3,,Okapi,Bebe,Beluga,Ka,,,Monguz,,,Lemur,,Medve,,,
6,3,,Okapi,,Beluga,Ka,,,Monguz,,,Lemur,Bebe,Medve,,,
6,3,,Bebe,,Beluga,Ka,,,Monguz,Okapi,,Lemur,Medve,,,,
6,3,,Medve,,Beluga,Ka,,,Monguz,,,Lemur,Okapi,Bebe,,,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Lemur,Medve,,,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,,Lemur,Bebe,Medve,,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,,Lemur,Medve,,Bebe,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,,Lemur,,Medve,Bebe,Okapi,
6,3,,Bebe,,Beluga,Ka,,,Okapi,,Monguz,Lemur,Medve,,,,
6,3,,Medve,,Beluga,Ka,,,Okapi,,,Lemur,Monguz,Bebe,,,
6,3,,Bebe,,Beluga,Ka,,,,,,Lemur,Monguz,Medve,,Okapi,
6,3,,Bebe,,Beluga,Ka,,,,,,Lemur,Medve,Monguz,,Okapi,
6,3,,,,Beluga,Ka,,,Okapi,,,Lemur,Medve,Bebe,,Monguz,
6,3,,Okapi,,Beluga,Ka,,Monguz,,,,Medve,Lemur,Bebe,,,
6,3,,Bebe,,Beluga,Ka,,Monguz,Okapi,,,,Lemur,Medve,,,
6,3,,,,Beluga,Ka,,Monguz,Okapi,,,Medve,Lemur,,Bebe,,
6,3,,Bebe,,Beluga,Ka,,Monguz,,,,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,Ka,,Monguz,,,,Medve,Lemur,Bebe,,Okapi,
6,3,Bebe,Okapi,,Beluga,Ka,,,Monguz,,,Medve,Lemur,,,,
6,3,,Okapi,,Beluga,Ka,,Bebe,Monguz,,,Medve,Lemur,,,,
6,3,,Okapi,,Beluga,Ka,,,Monguz,,,Bebe,Lemur,Medve,,,
6,3,,Okapi,,Beluga,Ka,,,Monguz,,,,Lemur,Medve,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,Monguz,Okapi,,,Lemur,Medve,,,
6,3,,,,Beluga,Ka,,,Monguz,Okapi,,Medve,Lemur,,Bebe,,
6,3,Bebe,,,Beluga,Ka,,,Monguz,,,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,Lemur,Medve,,Bebe,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,,Lemur,Medve,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,Monguz,,,Medve,Lemur,,,Okapi,
6,3,,,,Beluga,Ka,,,Monguz,,,Bebe,Lemur,Medve,,Okapi,
6,3,,,,Beluga,Ka,,,Okapi,,Monguz,Medve,Lemur,,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,,,Monguz,Medve,Lemur,,,Okapi,
6,3,Bebe,,,Beluga,Ka,,,Okapi,,,Monguz,Lemur,Medve,,,
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,Lemur,Medve,,Bebe,
6,3,,Bebe,,Beluga,Ka,,,,Okapi,,Monguz,Lemur,Medve,,,
6,3,,Medve,,Beluga,Ka,,,,,,Monguz,Lemur,Bebe,,Okapi,
6,3,Bebe,,,Beluga,Ka,,,Okapi,,,Medve,Lemur,Monguz,,,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Lemur,Monguz,,Bebe,
6,3,,Bebe,,Beluga,Ka,,,,Okapi,,Medve,Lemur,Monguz,,,
6,3,,Bebe,,Beluga,Ka,,,Okapi,,,,Lemur,Medve,Monguz,,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Medve,Lemur,,Monguz,,
6,3,,Bebe,,Beluga,Ka,,,,,,Medve,Lemur,,Monguz,Okapi,
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,Lemur,Bebe,,Monguz,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Medve,Lemur,,,Monguz,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Lemur,,Bebe,Monguz,
6,3,,Bebe,,Beluga,Ka,,,,,,Okapi,Lemur,Medve,,Monguz,
6,3,,Okapi,Bebe,Beluga,Ka,,Monguz,,,,Medve,,Lemur,,,
6,3,,Okapi,,Beluga,Ka,,Monguz,,,,Medve,Bebe,Lemur,,,
6,3,,,,Beluga,Ka,,Monguz,,,,Medve,Bebe,Lemur,,Okapi,
6,3,,,,Beluga,Ka,,Monguz,,,,Medve,,Lemur,Bebe,Okapi,
6,3,,Okapi,Beluga,Bebe,Ka,,,Monguz,,,Medve,,Lemur,,,
6,3,Bebe,Okapi,,Beluga,Ka,,,Monguz,,,,Medve,Lemur,,,
6,3,,Okapi,,Beluga,Ka,,Bebe,Monguz,,,,Medve,Lemur,,,
6,3,,,,Beluga,Ka,,Bebe,Monguz,Okapi,,Medve,,Lemur,,,
6,3,,Beluga,,Bebe,Ka,,,Monguz,,,Okapi,Medve,Lemur,,,
6,3,,Bebe,Beluga,,Ka,,,Monguz,,,Okapi,Medve,Lemur,,,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Okapi,,Lemur,Medve,,
6,3,,,Medve,Beluga,Ka,,,Monguz,,,Okapi,,Lemur,Bebe,,
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,Medve,Lemur,,,Bebe
6,3,,Bebe,,,Ka,,Beluga,Monguz,,,Okapi,Medve,Lemur,,,
6,3,,,,Bebe,Ka,,,Monguz,,,Okapi,Medve,Lemur,,Beluga,
6,3,,Beluga,,Bebe,Ka,,,Monguz,,,Medve,Okapi,Lemur,,,
6,3,,Bebe,Beluga,,Ka,,,Monguz,,,Medve,Okapi,Lemur,,,
6,3,,Bebe,,Beluga,Ka,,,Monguz,,,,Okapi,Lemur,Medve,,
6,3,,Medve,,Beluga,Ka,,,Monguz,,,Bebe,Okapi,Lemur,,,
6,3,,Medve,,Beluga,Ka,,,Monguz,,,,Okapi,Lemur,Bebe,,
6,3,,,,Beluga,Ka,,,Monguz,,,Medve,Okapi,Lemur,,,Bebe
6,3,,Bebe,,,Ka,,Beluga,Monguz,,,Medve,Okapi,Lemur,,,
6,3,,,,Bebe,Ka,,,Monguz,,,Medve,Okapi,Lemur,,Beluga,
6,3,,Bebe,Medve,Beluga,Ka,,,Monguz,,,,,Lemur,,Okapi,
6,3,,Bebe,,Beluga,Ka,,,Monguz,,,,,Lemur,Medve,Okapi,
6,3,,Medve,Bebe,Beluga,Ka,,,Monguz,,,,,Lemur,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,Monguz,,,,Medve,Lemur,,Okapi,
6,3,,Medve,,Beluga,Ka,,,Monguz,,,,,Lemur,Bebe,Okapi,
6,3,,Okapi,,Beluga,Ka,,,,,Monguz,Medve,,Lemur,Bebe,,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,Monguz,,Medve,Lemur,,,
6,3,,,,Beluga,Ka,,Bebe,Okapi,,Monguz,Medve,,Lemur,,,
6,3,,,,Beluga,Ka,,,Okapi,,Monguz,,Medve,Lemur,Bebe,,
6,3,,Bebe,,Beluga,Ka,,,,Okapi,Monguz,Medve,,Lemur,,,
6,3,,,Bebe,Beluga,Ka,,,,,Monguz,Medve,,Lemur,,Okapi,
6,3,,Okapi,,Beluga,Ka,,Bebe,,,,Monguz,Medve,Lemur,,,
6,3,,Okapi,,Beluga,Ka,,,,,,Monguz,Medve,Lemur,,Bebe,
6,3,,Beluga,,Bebe,Ka,,,Okapi,,,Monguz,Medve,Lemur,,,
6,3,,Bebe,Beluga,,Ka,,,Okapi,,,Monguz,Medve,Lemur,,,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Monguz,,Lemur,Medve,,
6,3,,,Medve,Beluga,Ka,,,Okapi,,,Monguz,,Lemur,Bebe,,
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,Medve,Lemur,,,Bebe
6,3,,Bebe,,,Ka,,Beluga,Okapi,,,Monguz,Medve,Lemur,,,
6,3,,,,Bebe,Ka,,,Okapi,,,Monguz,Medve,Lemur,,Beluga,
6,3,Bebe,,,Beluga,Ka,,,,,,Monguz,Medve,Lemur,,Okapi,
6,3,,Bebe,Medve,Beluga,Ka,,,,,,Monguz,,Lemur,,Okapi,
6,3,,Bebe,,Beluga,Ka,,,,,,Monguz,,Lemur,Medve,Okapi,
6,3,,Medve,Bebe,Beluga,Ka,,,,,,Monguz,,Lemur,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,,,,Monguz,Medve,Lemur,,Okapi,
6,3,,Medve,,Beluga,Ka,,,,,,Monguz,Bebe,Lemur,,Okapi,
6,3,,Medve,,Beluga,Ka,,,,,,Monguz,,Lemur,Bebe,Okapi,
6,3,,Okapi,,Beluga,Ka,,Bebe,,,,Medve,Monguz,Lemur,,,
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,Monguz,Lemur,,Bebe,
6,3,,Beluga,,Bebe,Ka,,,Okapi,,,Medve,Monguz,Lemur,,,
6,3,,Bebe,Beluga,,Ka,,,Okapi,,,Medve,Monguz,Lemur,,,
6,3,,Bebe,,Beluga,Ka,,,Okapi,,,,Monguz,Lemur,Medve,,
6,3,,Medve,,Beluga,Ka,,,Okapi,,,Bebe,Monguz,Lemur,,,
6,3,,Medve,,Beluga,Ka,,,Okapi,,,,Monguz,Lemur,Bebe,,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Monguz,Lemur,,,Bebe
6,3,,Bebe,,,Ka,,Beluga,Okapi,,,Medve,Monguz,Lemur,,,
6,3,,,,Bebe,Ka,,,Okapi,,,Medve,Monguz,Lemur,,Beluga,
6,3,Bebe,,,Beluga,Ka,,,,,,Medve,Monguz,Lemur,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,,,,Medve,Monguz,Lemur,,Okapi,
6,3,,,,Beluga,Ka,,Bebe,Okapi,,,Medve,,Lemur,Monguz,,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,,Lemur,Monguz,Bebe,
6,3,,Okapi,Bebe,Beluga,Ka,,,,,,Medve,,Lemur,,Monguz,
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,Bebe,Lemur,,Monguz,
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,,Lemur,Bebe,Monguz,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,,Medve,Lemur,,Monguz,
6,3,,,,Beluga,Ka,,,Okapi,,,Bebe,Medve,Lemur,,Monguz,
6,3,,Okapi,Bebe,Beluga,Ka,,,Monguz,,,Medve,,,,Lemur,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Okapi,Medve,,,Lemur,
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,Bebe,Medve,,Lemur,
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,Medve,,Bebe,Lemur,
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,,Medve,Bebe,Lemur,
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Medve,Okapi,,,Lemur,
6,3,,,,Beluga,Ka,,,Monguz,,,Medve,Okapi,,Bebe,Lemur,
6,3,,Okapi,,Beluga,Ka,,,,,,Monguz,Medve,Bebe,,Lemur,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Monguz,Medve,,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,Bebe,Medve,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,Medve,,Bebe,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,,Medve,Bebe,Lemur,
6,3,,Bebe,,Beluga,Ka,,,,,,Monguz,Okapi,Medve,,Lemur,
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,Monguz,Bebe,,Lemur,
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Medve,Monguz,,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Monguz,,Bebe,Lemur,
6,3,,Bebe,,Beluga,Ka,,,,,,Okapi,Monguz,Medve,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Bebe,Monguz,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,,Monguz,Bebe,Lemur,
6,3,,Bebe,,Beluga,Ka,,,,,,Okapi,Medve,Monguz,,Lemur,
6,3,,Bebe,,Beluga,Ka,,,,,,Medve,Okapi,Monguz,,Lemur,
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,,Bebe,Monguz,Lemur,
6,3,,Okapi,Bebe,Beluga,Ka,,,Monguz,,,Medve,,,,,Lemur
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Okapi,Medve,,,,Lemur
6,3,,,,Beluga,Ka,,,Monguz,,,Okapi,Bebe,Medve,,,Lemur
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Medve,Okapi,,,,Lemur
6,3,,,Bebe,Beluga,Ka,,,Monguz,,,Medve,,,,Okapi,Lemur
6,3,,,,Beluga,Ka,,,Monguz,,,Medve,Bebe,,,Okapi,Lemur
6,3,,,,Beluga,Ka,,,Monguz,,,,Medve,Bebe,,Okapi,Lemur
6,3,,,,Beluga,Ka,,,Monguz,,,Medve,,,Bebe,Okapi,Lemur
6,3,,Okapi,,Beluga,Ka,,,,,,Monguz,Medve,Bebe,,,Lemur
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Monguz,Medve,,,,Lemur
6,3,,,,Beluga,Ka,,,Okapi,,,Monguz,Bebe,Medve,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Monguz,Okapi,Medve,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Monguz,Medve,,,Okapi,Lemur
6,3,,Okapi,,Beluga,Ka,,,,,,Medve,Monguz,Bebe,,,Lemur
6,3,,,Bebe,Beluga,Ka,,,Okapi,,,Medve,Monguz,,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Okapi,Monguz,Medve,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Medve,Monguz,,,Okapi,Lemur
6,3,,,,Beluga,Ka,,,Okapi,,,Medve,Bebe,Monguz,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Okapi,Medve,Monguz,,,Lemur
6,3,,Bebe,,Beluga,Ka,,,,,,Medve,Okapi,Monguz,,,Lemur
6,3,,Lemur,,Beluga,Monguz,,,Ka,,,Okapi,Medve,Bebe,,,
6,3,,Lemur,,Beluga,Monguz,,,Ka,,,Medve,Okapi,Bebe,,,
6,3,,Bebe,,Beluga,Lemur,,Monguz,Ka,,,Okapi,Medve,,,,
6,3,,Bebe,,Beluga,Lemur,,Monguz,Ka,,,Medve,Okapi,,,,
6,3,,Bebe,,Beluga,Lemur,,,Ka,,Monguz,Okapi,Medve,,,,
6,3,,Bebe,,Beluga,Lemur,,,Ka,,Monguz,Medve,Okapi,,,,
6,3,,Okapi,Bebe,Beluga,Lemur,,,Ka,,,Monguz,,Medve,,,
6,3,,Okapi,,Beluga,Lemur,,,Ka,,,Monguz,Bebe,Medve,,,
6,3,,Bebe,,Beluga,Lemur,,,Ka,Okapi,,Monguz,Medve,,,,
6,3,,Medve,,Beluga,Lemur,,,Ka,,,Monguz,Okapi,Bebe,,,
6,3,,,Bebe,Beluga,Lemur,,,Ka,,,Monguz,Medve,,,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Monguz,Bebe,Medve,,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Monguz,Medve,,Bebe,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Monguz,,Medve,Bebe,Okapi,
6,3,,Bebe,,Beluga,Lemur,,,Ka,Okapi,,Medve,Monguz,,,,
6,3,,Medve,,Beluga,Lemur,,,Ka,,,Okapi,Monguz,Bebe,,,
6,3,,,Bebe,Beluga,Lemur,,,Ka,,,Medve,Monguz,,,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Medve,Monguz,,Bebe,Okapi,
6,3,,Okapi,Bebe,Beluga,Lemur,,,Ka,,,Medve,,Monguz,,,
6,3,,Okapi,,Beluga,Lemur,,,Ka,,,Medve,Bebe,Monguz,,,
6,3,,,,Beluga,Lemur,,,Ka,,,Medve,Bebe,Monguz,,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Medve,,Monguz,Bebe,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Medve,,Bebe,Monguz,Okapi,
6,3,,,,Beluga,Lemur,,,Ka,,,Okapi,Medve,Bebe,,Monguz,
6,3,,,,Beluga,Lemur,,,Ka,,,Medve,Okapi,Bebe,,Monguz,
6,3,,Bebe,,Beluga,Monguz,,,Ka,,Lemur,Okapi,Medve,,,,
6,3,,Bebe,,Beluga,Monguz,,,Ka,,Lemur,Medve,Okapi,,,,
6,3,,Okapi,,Beluga,,,,Ka,,Lemur,Monguz,Medve,Bebe,,,
6,3,,Bebe,,Beluga,,,,Ka,,Lemur,Monguz,Okapi,Medve,,,
6,3,,,,Beluga,,,,Ka,,Lemur,Monguz,Medve,Bebe,,Okapi,
6,3,,Okapi,,Beluga,,,,Ka,,Lemur,Medve,Monguz,Bebe,,,
6,3,,Bebe,,Beluga,,,,Ka,,Lemur,Okapi,Monguz,Medve,,,
6,3,,,,Beluga,,,,Ka,,Lemur,Medve,Monguz,Bebe,,Okapi,
6,3,,Bebe,,Beluga,,,,Ka,,Lemur,Okapi,Medve,Monguz,,,
6,3,,Bebe,,Beluga,,,,Ka,,Lemur,Medve,Okapi,Monguz,,,
6,3,,Okapi,,Beluga,Monguz,,,Ka,,,Lemur,Medve,Bebe,,,
6,3,,Bebe,,Beluga,Monguz,,,Ka,,,Lemur,Okapi,Medve,,,
6,3,,,,Beluga,Monguz,,,Ka,,,Lemur,Medve,Bebe,,Okapi,
6,3,,Bebe,,Beluga,Monguz,,,Ka,Okapi,,Medve,Lemur,,,,
6,3,,Medve,,Beluga,Monguz,,,Ka,,,Okapi,Lemur,Bebe,,,
6,3,,,Bebe,Beluga,Monguz,,,Ka,,,Medve,Lemur,,,Okapi,
6,3,,,,Beluga,Monguz,,,Ka,,,Medve,Lemur,,Bebe,Okapi,
6,3,,Okapi,,Beluga,,,Monguz,Ka,,,Medve,Lemur,Bebe,,,
6,3,,Bebe,,Beluga,,,Monguz,Ka,,,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,,,Monguz,Ka,,,Medve,Lemur,Bebe,,Okapi,
6,3,,Okapi,,Beluga,,,,Ka,,Monguz,Medve,Lemur,Bebe,,,
6,3,,Bebe,,Beluga,,,,Ka,,Monguz,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,,,,Ka,,Monguz,Medve,Lemur,Bebe,,Okapi,
6,3,,Okapi,,Beluga,Bebe,,,Ka,,,Monguz,Lemur,Medve,,,
6,3,,Okapi,,Beluga,,,,Ka,,,Monguz,Lemur,Medve,Bebe,,
6,3,,Bebe,,Beluga,Okapi,,,Ka,,,Monguz,Lemur,Medve,,,
6,3,,Bebe,,Beluga,,,,Ka,Okapi,,Monguz,Lemur,Medve,,,
6,3,,,Bebe,Beluga,,,,Ka,,,Monguz,Lemur,Medve,,Okapi,
6,3,,,,Beluga,Bebe,,,Ka,,,Monguz,Lemur,Medve,,Okapi,
6,3,,Okapi,,Beluga,Bebe,,,Ka,,,Medve,Lemur,Monguz,,,
6,3,,Okapi,,Beluga,,,,Ka,,,Medve,Lemur,Monguz,Bebe,,
6,3,,Bebe,,Beluga,Okapi,,,Ka,,,Medve,Lemur,Monguz,,,
6,3,,Bebe,,Beluga,,,,Ka,Okapi,,Medve,Lemur,Monguz,,,
6,3,,,Bebe,Beluga,,,,Ka,,,Medve,Lemur,Monguz,,Okapi,
